NO,KODE ACCURATE,NAMA BARANG,UPC/BARCODE,NAMA KATEGORI,NAMA BRAND,STATUS,STOK
322,100296,HEADSET COUGAR IMMERSA ESSENTIAL BLUE,4710483772313,HEADSET GAMING WIRED,COUGAR,YA,0
323,100221,HEADSET COUGAR VM410 KLASIK WIRED - BLACK,4710483772214,HEADSET GAMING WIRED,COUGAR,TIDAK,2
324,101087,HEADSET FANTECH 7.1 HQ53 GAMING - BLACK,101087,HEADSET GAMING WIRED,FANTECH,YA,0
325,100380,HEADSET FANTECH ALTO 7.1 HG26 GAMING -BLACK,100380,HEADSET GAMING WIRED,FANTECH,YA,0
326,100383,HEADSET FANTECH CHIEF II HG20 GAMING - PINK,100383,HEADSET GAMING WIRED,FANTECH,YA,0
327,100382,HEADSET FANTECH CHIEF II HG20 GAMING - WHITE,100382,HEADSET GAMING WIRED,FANTECH,YA,0
328,100381,HEADSET FANTECH CHIEF II HG20 GAMING -BLACK,100381,HEADSET GAMING WIRED,FANTECH,YA,0
329,100378,HEADSET FANTECH FLASH 7.1 HQ53 - BLACK,100378,HEADSET GAMING WIRED,FANTECH,YA,0
330,100384,HEADSET FANTECH GO VIBE WH05 DUAL CONNECTION - BEIGE,6972661287868,HEADSET OFFICE WIRELESS,FANTECH,TIDAK,4
331,100385,HEADSET FANTECH GO VIBE WH05 DUAL CONNECTION - BLACK,6972661287844,HEADSET OFFICE WIRELESS,FANTECH,TIDAK,3
332,100386,HEADSET FANTECH GO VIBE WH05 DUAL CONNECTION - BLUE,6972661287851,HEADSET OFFICE WIRELESS,FANTECH,TIDAK,1
333,100387,HEADSET FANTECH GO VIBE WH05 DUAL CONNECTION - PINK,6972661287875,HEADSET OFFICE WIRELESS,FANTECH,TIDAK,1
334,101088,HEADSET FANTECH FLASH HQ53 WIRED 3.5mm - WHITE,6977052251138,HEADSET GAMING WIRED,FANTECH,TIDAK,4
335,100306,HEADSET FANTECH WH05 WIRELESS - BLUE,,HEADSET OFFICE WIRELESS,FANTECH,YA,0
336,100307,HEADSET FANTECH WH05 WIRELESS - PINK,,HEADSET OFFICE WIRELESS,FANTECH,YA,0
337,100346,HEADSET FANTECH WH06 WIRELESS BEIGE,6972661287899,HEADSET OFFICE WIRELESS,FANTECH,YA,0
338,101214,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING BLACK,101214,,LOGITECH,YA,0
339,101217,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING MINT,101217,,LOGITECH,YA,0
340,101215,HEADSET LOGITECH G335 7.1 LIGHTSPEED WIRED GAMING WHITE,101215,,LOGITECH,YA,0
341,101218,HEADSET LOGITECH G435 LIGHTSPEED WIRELESS GAMING BLACK,101218,,LOGITECH,YA,0
342,101219,HEADSET LOGITECH G435 LIGHTSPEED WIRELESS GAMING WHITE,101219,,LOGITECH,YA,0
343,101221,HEADSET LOGITECH G535 LIGHTSPEED WIRELESS GAMING BLACK,101221,,LOGITECH,YA,0
344,101220,HEADSET LOGITECH G435 LIGHTSPEED WIRELESS - BLUE,097855168238,HEADSET GAMING WIRELESS,LOGITECH,TIDAK,1
345,101222,HEADSET LOGITECH GAMING PRO X 7.1,101222,,LOGITECH,YA,0
346,101557,HEADSET LOGITECH PRO X LIGHTSPEED BLACK,,,LOGITECH,YA,0
347,100122,HEADSET MSI IMMERSE GH20,,,MSI,YA,0
348,100397,HEADSET MSI MAESTRO 300,4711377238977,HEADSET GAMING WIRED,MSI,TIDAK,0
349,101180,HEADSET RAZER BARRACUDA X 2022,101180,,RAZER,YA,0
350,101181,HEADSET RAZER BLACKSHARK V2 X,101181,HEADSET GAMING WIRED,RAZER,YA,0
351,100818,HEADSET RAZER BLACKSHARK V2 X - GREEN,100818,,RAZER,YA,0
352,101182,HEADSET RAZER BLACKSHARK V2 X GREEN,101182,,RAZER,YA,0
353,101184,HEADSET RAZER KRAKEN V3 WIRED,101184,HEADSET GAMING WIRED,RAZER,TIDAK,0
354,101183,HEADSET RAZER KRAKEN V4 X - WIRED,101183,,RAZER,YA,0
355,100251,HEADSET REXUS BLUETOOTH HX28 DUAL MOD - BLACK,8994067426014,HEADSET GAMING WIRELESS,REXUS,YA,0
356,100252,HEADSET REXUS BLUETOOTH HX28 DUAL MOD - WHITE,8994067426021,HEADSET GAMING WIRELESS,REXUS,YA,0
357,100243,HEADSET REXUS BLUETOOTH RX-S6 PRO ANC - CREAM,8994067424133,HEADSET OFFICE WIRELESS,REXUS,YA,0
358,100244,HEADSET REXUS BLUETOOTH RX-S6 PRO ANC - WHITE,8994067424126,HEADSET OFFICE WIRELESS,REXUS,YA,0
359,100249,HEADSET REXUS GAMING HX12 USB RGB - BLACK,8994067741216,HEADSET GAMING WIRED,REXUS,YA,0
360,100250,HEADSET REXUS GAMING HX12 USB RGB - WHITE,8994067741223,HEADSET GAMING WIRED,REXUS,YA,0
361,100247,HEADSET REXUS HX9 RGB USB 7.1 - BLACK,100247,HEADSET GAMING WIRED,REXUS,YA,0
362,100248,HEADSET REXUS HX9 RGB USB 7.1 - WHITE,100248,HEADSET GAMING WIRED,REXUS,YA,0
363,100898,HEADSET REXUS THUNDERVOX STREAM HX20,6991006267013,HEADSET GAMING WIRED,REXUS,YA,0
364,100255,HEADSET REXUS WIRED RGB VONIX F80 - BLACK,100255,HEADSET GAMING WIRED,REXUS,YA,0
365,100256,HEADSET REXUS VONIX F80 2-CONNECTION - PINK,6991006281071,HEADSET GAMING WIRED,REXUS,TIDAK,1
366,100257,HEADSET REXUS WIRED RGB VONIX F80 - WHITE,6991006283020,HEADSET GAMING WIRED,REXUS,YA,0
367,100253,HEADSET REXUS VONIX F27 WIRED 3.5mm - BLUE,100253,HEADSET GAMING WIRED,REXUS,YA,0
368,100254,HEADSET REXUS VONIX F27 WIRED 3.5mm - RED,100254,HEADSET GAMING WIRED,REXUS,TIDAK,0
369,100258,HEADSET REXUS WIRELESS 3IN1 DAXA SEDNA SL1 - BLACK,100258,HEADSET GAMING WIRELESS,REXUS,YA,0
370,100259,HEADSET REXUS WIRELESS 3IN1 DAXA SEDNA SL1 - WHITE,100259,HEADSET GAMING WIRELESS,REXUS,YA,0
371,101525,HEADSET STAND LOGITECH,,,LOGITECH,TIDAK,0
372,100815,HOLDER VGA ALSEYE HERACLES - BLACK,4897059876429,VGACARD HOLDER,,YA,0
373,100816,HOLDER VGA ALSEYE HERACLES - WHITE,4897059876436,VGACARD HOLDER,,YA,0
374,101526,HOLDER VGA GALAX KFA2 DARK OBELISK ARGB SUPPORT STICK,,VGACARD HOLDER,GALAX,YA,0
375,100612,HP 14s-DQ5152TU i5-1235U 8GB 512GB 14″ FHD IPS Win 11 Home+OHS 2021- SILVER,198415402196,,HP,YA,0
376,100559,HP 14s-FQ1135AU AMD RYZEN 5-5500U 8GB 512GB 14″ FHD IPS Win 11 Home+OHS 2021 - SILVER,,LAPTOP,HP,TIDAK,0
377,100964,HUAWEI B530-936 BUNDLING ROUTER + SIMCARD + HUAWEI PRO H2 (B530-936),,,,YA,0
378,100073,HEADSET LOGITECH H111 STEREO - BLACK,097855112873,HEADSET OFFICE WIRED,LOGITECH,TIDAK,1
379,101030,IC MOBO KAKI 8,,,,YA,0
380,101023,INFOCUS PROJECTOR IN114AA,,PROJECTOR,INFOCUS,YA,0
381,100773,IPHONE 15 128GB BLACK GRS RESMI INDONESIA TAM,,HANDPHONE,APPLE,TIDAK,0
382,100772,IPHONE 15 PLUS 128GB BLUE GRS RESMI INDONESIA GDN,,HANDPHONE,APPLE,TIDAK,0
383,101325,ITEM LEBIH BAYAR,,UNCATEGORIZED,,TIDAK,0
384,100059,JACK DC CAMERA,,UNCATEGORIZED,,TIDAK,0
385,101048,JASA RAKIT PC,,UNCATEGORIZED,,TIDAK,0
386,100688,JASA SERVICE,,UNCATEGORIZED,,TIDAK,0
387,100127,KABEL BELDEN UTP CAT6 (7814A 008 GRY),,,,YA,0
388,100592,KABEL CHASSIS FAN 4 CABANG,,,,TIDAK,1
389,100054,KABEL FIBEROPTIK 2CORE 3SEILING,,,,YA,0
390,100943,KABEL LAN CAT6 UTP VENTION - 5M,,KABEL LAN CAT 6,VENTION,YA,0
391,100951,KABEL LAN VENTION CAT 5E BLUE - 10M,100951,KABEL LAN CAT 5,VENTION,YA,0
392,100952,KABEL LAN VENTION CAT 5E BLUE - 15M,6922794718852,KABEL LAN CAT 5,VENTION,YA,0
393,100949,KABEL LAN VENTION CAT 5E BLUE - 1M,6922794718784,KABEL LAN CAT 5,VENTION,TIDAK,0
394,100953,KABEL LAN VENTION CAT 5E BLUE - 20M,6922794718869,KABEL LAN CAT 5,VENTION,YA,0
395,100950,KABEL LAN VENTION CAT 5E BLUE - 3M,6922794718814,KABEL LAN CAT 5,VENTION,YA,0
396,100954,"KABEL LAN VENTION CAT 6 UTP BLACK - 1,5M",6922794712560,KABEL LAN CAT 6,VENTION,YA,0
397,100957,KABEL LAN VENTION CAT 6 UTP BLACK - 10M,6922794713109,KABEL LAN CAT 6,VENTION,YA,0
398,100955,KABEL LAN VENTION CAT 6 UTP BLACK - 3M,6922794712584,KABEL LAN CAT 6,VENTION,TIDAK,0
399,100956,KABEL LAN VENTION CAT 6 UTP BLACK - 5M,6922794712591,KABEL LAN CAT 6,VENTION,YA,0
400,100425,"KABEL POWER EUROPE 2,5M GREY",,,,YA,0
401,100459,KABEL POWER SATA KONV 4PM TO SATA,,,,TIDAK,0
402,100961,"KABEL PRINTER VENTION 2.0 BLACK PVC - 1,5M COQBG",6922794748569,KABEL PRINTER,VENTION,TIDAK,0
403,100962,KABEL PRINTER VENTION 2.0 BLACK PVC - 3M,6922794748583,KABEL PRINTER,VENTION,YA,0
404,101032,KABEL PRINTER VENTION 2.0 BLACK PVC - 5M,6922794748590,KABEL PRINTER,VENTION,YA,0
405,101517,KABEL SATA,101517,KABEL SATA,,TIDAK,92
406,100958,"KABEL VENTION DP TO DP 1.4 8K BLACK - 1,5M",6922794762060,KABEL DISPLAY PORT TO DISPLAY PORT,VENTION,YA,0
407,100959,KABEL VENTION DP TO DP 1.4 8K BLACK - 3M,6922794762084,KABEL DISPLAY PORT TO DISPLAY PORT,VENTION,YA,0
408,100960,KABEL VENTION DP TO DP 1.4 8K BLACK - 5M,6922794762091,KABEL DISPLAY PORT TO DISPLAY PORT,VENTION,YA,0
409,101034,KABEL VENTION USB 3.0 MALE TO C MALE BLACK 1.5M COZBG,6922794749375,KABEL DATA USB A TO C,VENTION,TIDAK,1
410,101031,"KABEL VENTION VGA GOLD PLATE 3+9 BLACK - 1,5M DADBG",6922794733039,KABEL VGA TO VGA,VENTION,YA,0
411,100945,KABEL VENTION VGA GOLD PLATE 3+9 BLACK - 3M DADBI,6922794733053,KABEL VGA TO VGA,VENTION,TIDAK,3
412,100946,KABEL VENTION VGA GOLD PLATE 3+9 BLACK - 5M DADBJ,6922794733060,KABEL VGA TO VGA,VENTION,TIDAK,1
413,100944,KABEL VGA VENTOIN GLOAD PLATE 3+9 BLACK - 1.5M,,KABEL VGA TO VGA,,YA,0
414,100806,KARTU TELKOMSEL,,UNCATEGORIZED,,TIDAK,0
415,100723,KERTAS SIDU A3 70Gsm,,,,TIDAK,0
416,100722,KERTAS SIDU A4 70Gsm,8991389291078,,,TIDAK,0
417,100222,KEYBOARD COUGAR  AURORA S MEMBRANE RGB,4715302441944,KEYBOARD GAMING WIRED,COUGAR,TIDAK,2
418,101240,KEYBOARD COUGAR 700K BLACK - RED SWITCH,4715302445362,KEYBOARD GAMING WIRED,COUGAR,TIDAK,0
419,100714,COUGAR SET COMBO COMBAT 2IN1 BLACK,4710483776588,GAMING COMBO WIRED,COUGAR,TIDAK,2
420,100293,KEYBOARD COUGAR MECHANICAL COMBAT RGB - BLACK,,GAMING COMBO WIRED,COUGAR,YA,0
421,101235,KEYBOARD COUGAR VANTAR MX BLACK - BLUE SWITCH,4715302442163,KEYBOARD GAMING WIRED,COUGAR,TIDAK,1
422,100295,KEYBOARD COUGAR VANTAR S BLACK - SCISSOR SWITCH,4710483773228,KEYBOARD GAMING WIRED,COUGAR,TIDAK,3
423,100294,KEYBOARD COUGAR VANTAR S WHITE - SCISSOR SWITCH,4710483775611,KEYBOARD GAMING WIRED,COUGAR,TIDAK,1
424,100332,KEYBOARD FANTECH ATOM PRO96 MK914 MERCURY BLACK - BLUE SWITCH,100332,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,1
425,100333,KEYBOARD FANTECH ATOM PRO96 MK914 MERCURY BLACK - RED SWITCH,100333,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
426,100334,KEYBOARD FANTECH ATOM PRO96 MK914 SATURN GREY - BLUE SWITCH,6972661285659,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
427,100335,KEYBOARD FANTECH ATOM PRO96 MK914 SATURN GREY - RED SWITCH,100335,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,2
428,101074,KEYBOARD FANTECH ATOM PRO63 MK912 MERCURY BLACK - RED SWITCH,101074,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
429,100679,KEYBOARD FANTECH ATOM PRO63 MK912 MERCURY BLACK - BLUE SWITCH,6972661285550,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
430,101075,KEYBOARD FANTECH ATOM PRO63 MK912 SATURN GREY  - BLUE SWITCH,101075,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
431,101076,KEYBOARD FANTECH ATOM PRO63 MK912 SATURN GREY - RED SWITCH,101076,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
432,101077,KEYBOARD FANTECH ATOM PRO83 MK913 MERCURY BLACK - BLUE SWITCH,6972661285598,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
433,101078,KEYBOARD FANTECH ATOM PRO83 MK913 MERCURY BLACK - RED SWITCH,6972661285581,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
434,100868,KEYBOARD FANTECH ATOM PRO83 MK913 SATURN - RED SW,,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
435,101079,KEYBOARD FANTECH ATOM PRO83 MK913 SATURN GREY - RED SWITCH,6972661285604,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
436,100348,KEYBOARD FANTECH ATOM81 75% MECHANICAL NAVY BLUE - SW BLUE,6972661289909,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
437,100349,KEYBOARD FANTECH ATOM81 75% MECHANICAL NAVY BLUE - SW RED,6972661289916,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
438,100350,KEYBOARD FANTECH ATOM81 75% MECHANICAL SKY BLUE - SW BLUE,6972661289923,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
439,100351,KEYBOARD FANTECH ATOM81 75% MECHANICAL SKY BLUE - SW RED,6972661289930,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
440,100323,KEYBOARD FANTECH ATOM96 MK890V2 NAVY BLUE - BLUE SWITCH,6972661289985,KEYBOARD GAMING WIRED,FANTECH,TIDAK,0
441,100352,KEYBOARD FANTECH ATOM96 95% MECHANICAL NAVY BLUE - SW RED,6972661289992,KEYBOARD GAMING WIRED,FANTECH,YA,0
442,100305,KEYBOARD FANTECH ATOM96 95% MECHANICAL SKY BLUE - SW BLUE,6972661281033,KEYBOARD GAMING WIRED,FANTECH,YA,0
443,100389,KEYBOARD FANTECH ATOM96 MK890V2 SKY BLUE - RED SWITCH,100389,KEYBOARD GAMING WIRED,FANTECH,TIDAK,0
444,101060,KEYBOARD FANTECH GAMING WIRELESS MK-914 MERCURY BLACK BLUE SWITCH,6972661285635,KEYBOARD GAMING WIRELESS,FANTECH,YA,-1
445,101061,KEYBOARD FANTECH GAMING WIRELESS MK-914 MERCURY BLACK RED SWITCH,6972661285628,KEYBOARD GAMING WIRELESS,FANTECH,YA,-1
446,101062,KEYBOARD FANTECH GAMING WIRELESS MK-914 SATURN GREY BLUE SWITCH,101062,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
447,101063,KEYBOARD FANTECH GAMING WIRELESS MK-914 SATURN GREY RED SWITCH,6972661285642,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
448,100341,KEYBOARD FANTECH SHIKARI K515 BLACK - MEMBRANE SWITCH,6972661285666,KEYBOARD GAMING WIRED,FANTECH,TIDAK,1
449,100457,KEYBOARD GAMING DIGITAL ALLIANCE MECA AIR S DARKSYD ABYSS-BLUE SWITCH,MAS300131,KEYBOARD GAMING WIRELESS,DIGITAL ALLIANCE,YA,0
450,100686,KEYBOARD GAMING FANTECH K515 SHIKARI BLACK,,KEYBOARD GAMING WIRED,FANTECH,YA,0
451,101104,KEYBOARD GAMING FANTECH MK875 NAVY BLUE - BLUE SWITCH,,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
452,100685,KEYBOARD FANTECH ATOM81 MK875V2 NAVY BLUE - RED SWITCH,,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,2
453,101070,KEYBOARD GAMING FANTECH MK875 V2 BLACK - RED SWITCH,,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
454,101067,KEYBOARD FANTECH ATOM81 MK875V2 SKY BLUE - BLUE SWITCH,,KEYBOARD GAMING WIRELESS,FANTECH,TIDAK,0
455,101068,KEYBOARD GAMING FANTECH MK875 V2 SKY BLUE - RED SWITCH,,KEYBOARD GAMING WIRELESS,FANTECH,YA,0
456,101069,KEYBOARD FANTECH ATOM MK876V2 BLACK - BLUE SWITCH,101069,KEYBOARD GAMING WIRED,FANTECH,TIDAK,2
457,101072,KEYBOARD FANTECH ATOM MK876V2 BLACK - RED SWITCH,6972661280067,KEYBOARD GAMING WIRED,FANTECH,TIDAK,0
458,101073,KEYBOARD FANTECH ATOM MK876V2 GREY - BLUE SWITCH,6972661280128,KEYBOARD GAMING WIRED,FANTECH,TIDAK,0
459,101071,KEYBOARD FANTECH ATOM MK876V2 GREY - RED SWITCH,6972661280111,KEYBOARD GAMING WIRED,FANTECH,TIDAK,0
460,101199,KEYBOARD GAMING G512 CARBON RGB GX RED,101199,KEYBOARD GAMING WIRED,LOGITECH,YA,0
461,101198,KEYBOARD GAMING LOGITECH G512 CARBON RGB GX BROWN,101198,KEYBOARD GAMING WIRED,LOGITECH,YA,0
462,101197,KEYBOARD GAMING MECHANICAL LOGITECH G512 CARBON RGB CLICKY,101197,KEYBOARD GAMING WIRED,LOGITECH,YA,0
463,101035,KEYBOARD HP 14-BW BLACK,,SPAREPART LAPTOP,HP,YA,0
464,100767,KEYBOARD LENOVO IDEAPAD 110-141BR,,SPAREPART LAPTOP,LENOVO,YA,0
465,101256,KEYBOARD LENOVO IDEAPAD 320-14ISK WITH ON-OFF ORIGINAL,,SPAREPART LAPTOP,LENOVO,YA,0
466,101569,KEYBOARD LENOVO LEGION 5 5P-15IMH05H BACKLIT BLUE BACKLIT,,SPAREPART LAPTOP,LENOVO,YA,0
467,101203,KEYBOARD LOGITECH G PRO MECHANICAL GAMING CLICKY,097855151971,KEYBOARD GAMING WIRELESS,LOGITECH,TIDAK,0
468,101201,KEYBOARD LOGITECH G515 LIGHTSPEED TKL BLACK,01201,KEYBOARD GAMING WIRELESS,LOGITECH,YA,0
469,101202,KEYBOARD LOGITECH G515 LIGHTSPEED TKL WHITE,01202,KEYBOARD GAMING WIRELESS,LOGITECH,TIDAK,0
470,101207,KEYBOARD LOGITECH G713 GAMING TACTILE,101207,KEYBOARD GAMING WIRELESS,LOGITECH,YA,0
471,101208,KEYBOARD LOGITECH G713 LINEAR GAMING,097855171443,KEYBOARD GAMING WIRELESS,LOGITECH,TIDAK,0
472,101206,KEYBOARD LOGITECH G813 RGB MECHANICAL GAMING CLICKY,097855146564,KEYBOARD GAMING WIRED,LOGITECH,TIDAK,1
473,101209,KEYBOARD LOGITECH G915 X LIGHTSPEED TKL TACTILE BLACK,097855194817,KEYBOARD GAMING WIRELESS,LOGITECH,YA,0
474,101210,KEYBOARD LOGITECH G915 X LOW PROFILE WIRED GAMING TACTILE,097855197023,KEYBOARD GAMING WIRELESS,LOGITECH,TIDAK,1
475,101196,KEYBOARD LOGITECH GAMING G213 PRODIGY,101196,KEYBOARD GAMING WIRED,LOGITECH,YA,0
476,101200,KEYBOARD LOGITECH GAMING G515 WIRED TKL BLACK,097855196088,KEYBOARD GAMING WIRED,LOGITECH,TIDAK,0
477,101142,KEYBOARD LOGITECH K400 PLUS WIRELESS TOUCH KEYBOARD BLACK,097855115348,KEYBOARD OFFICE WIRED,LOGITECH,TIDAK,5
478,101143,KEYBOARD LOGITECH MK295 SILENT WIRELESS COMBO GRAPHITE,097855161000,OFFICE COMBO WIRELESS,LOGITECH,TIDAK,0
479,101204,KEYBOARD LOGITECH PRO X TKL LIGHTSPEED TACTILE BLACK,097855189073,KEYBOARD GAMING WIRELESS,LOGITECH,TIDAK,0
480,101205,KEYBOARD LOGITECH PRO X TKL LIGHTSPEED TACTILE WHITE,097855189004,KEYBOARD GAMING WIRELESS,LOGITECH,YA,0
481,100337,FANTECH SET COMBO WK894 2IN1 BLACK,6972661282023,OFFICE COMBO WIRELESS,FANTECH,TIDAK,0
482,100120,KEYBOARD MSI FORGE GK100 COMBO,4711377175968,KEYBOARD GAMING WIRED,MSI,TIDAK,0
483,101172,KEYBOARD RAZER BLACKWIDOW V3 TKL YELLOW SWITCH,101172,KEYBOARD GAMING WIRED,RAZER,TIDAK,0
484,101173,KEYBOARD RAZER BLACKWIDOW V4 X MECHANICAL GAMING YELLOW SWITCH,101173,KEYBOARD GAMING WIRED,RAZER,TIDAK,0
485,101174,KEYBOARD RAZER HUNTSMAN MINI PURPLE,101174,KEYBOARD GAMING WIRED,RAZER,YA,0
486,101175,KEYBOARD RAZER HUNTSMAN MINI RED,101175,KEYBOARD GAMING WIRED,RAZER,YA,0
487,101177,KEYBOARD RAZER HUNTSMAN V2 PURPLE,8886419347453,KEYBOARD GAMING WIRED,RAZER,YA,0
488,101176,KEYBOARD RAZER HUNTSMAN V2 RED,101176,KEYBOARD GAMING WIRED,RAZER,YA,0
489,101179,KEYBOARD RAZER ORNATA V3 TKL,8887910073032,KEYBOARD GAMING WIRED,RAZER,TIDAK,1
490,101178,KEYBOARD RAZER ORNATA V3 X,8886419348825,KEYBOARD GAMING WIRED,RAZER,YA,0
491,100269,KEYBOARD REXUS AYAKA SERIES TKL KG5 KONOTORI - BLUE,8994067421859,GAMING COMBO WIRED,REXUS,YA,0
492,100270,KEYBOARD REXUS AYAKA SERIES TKL KG5 KONOTORI - BROWN,100270,GAMING COMBO WIRED,REXUS,YA,0
493,100266,KEYBOARD REXUS BATTLEFIRE K65M - BLACK,100266,KEYBOARD GAMING WIRED,REXUS,YA,0
494,100267,KEYBOARD REXUS BATTLEFIRE K65M - WHITE,100267,KEYBOARD GAMING WIRED,REXUS,YA,0
495,100268,KEYBOARD REXUS BATTLEFIRE K98M - CREAM WHITE,6991003206183,KEYBOARD GAMING WIRED,REXUS,YA,0
496,100904,KEYBOARD REXUS HEROIC KX5 BLACK - BLUE SWITCH,6991003196682,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
497,100905,KEYBOARD REXUS HEROIC KX5 GREY - BLUE SW,6991003199690,KEYBOARD GAMING WIRED,REXUS,YA,0
498,100906,KEYBOARD REXUS HEROIC KX5 GREY - BROWN SW,7994005800693,KEYBOARD GAMING WIRED,REXUS,YA,0
499,100912,REXUS SET COMBO KM9 2IN1 MINT,6992003180022,OFFICE COMBO WIRELESS,REXUS,TIDAK,1
500,100913,REXUS SET COMBO KM9 2IN1 PINK,100913,OFFICE COMBO WIRELESS,REXUS,TIDAK,1
501,100911,KEYBOARD REXUS KM9 WIRELESS COMBO - WHITE,8994067111392,OFFICE COMBO WIRELESS,REXUS,YA,0
502,100263,KEYBOARD REXUS HEROIC KX4 BLACK - BLUE SWITCH,6991003190680,KEYBOARD GAMING WIRED,REXUS,TIDAK,3
503,100264,KEYBOARD REXUS MECHANICAL KX4 BLACK - SW BRONZE,6991003191687,KEYBOARD GAMING WIRED,REXUS,YA,0
504,100907,KEYBOARD REXUS HEROIC KX4 GREY - BLUE SWITCH,6991003193698,KEYBOARD GAMING WIRED,REXUS,TIDAK,0
505,100265,KEYBOARD REXUS MECHANICAL KX4 GREY - SW BRONZE,6991003194695,KEYBOARD GAMING WIRED,REXUS,YA,0
506,100901,KEYBOARD REXUS MX5.2 TKL OCEAN BLUE - BLUE SW,100901,KEYBOARD GAMING WIRED,REXUS,YA,0
507,100903,KEYBOARD REXUS LEGIONARE MX5.2 TKL SMOKY BLUE - BLUE SW,6991003223715,KEYBOARD GAMING WIRED,REXUS,TIDAK,1
508,100902,KEYBOARD REXUS MX5.2 TKL SNOWY BLACK - BLUE SW,100902,KEYBOARD GAMING WIRED,REXUS,YA,0
509,100908,KEYBOARD REXUS RX-D87 WHITE - MONKA SW,100908,KEYBOARD GAMING WIRELESS,REXUS,YA,0
510,100914,REXUS SET COMBO RX-KM10 2IN1 LILY GREEN,6992003183092,OFFICE COMBO WIRELESS,REXUS,TIDAK,4
511,100915,REXUS SET COMBO RX-KM10 2IN1 STONE BLACK,6992003181012,OFFICE COMBO WIRELESS,REXUS,TIDAK,0
512,100916,REXUS SET COMBO RX-KM10 2IN1 TROPICAL BLUE,6992003182064,OFFICE COMBO WIRELESS,REXUS,TIDAK,3
513,100260,KEYBOARD REXUS MOSAIC KB01 - BLACK,6992002175012,KEYBOARD OFFICE WIRELESS,REXUS,TIDAK,1
514,100261,KEYBOARD REXUS WIRELESS 2.4G BLUETOOTH KB01 MOSAIC - WHITE,6992002176026,KEYBOARD OFFICE WIRELESS,REXUS,YA,0
515,100899,KEYBOARD REXUS WIRELESS 2.4G BLUETOOTH KB02 MOSAIC - BLACK,100899,KEYBOARD OFFICE WIRELESS,REXUS,YA,0
516,100900,KEYBOARD REXUS WIRELESS 2.4G BLUETOOTH KB02 MOSAIC - WHITE,100900,KEYBOARD OFFICE WIRELESS,REXUS,YA,0
517,100262,KEYBOARD REXUS WIRELESS 2.4G BLUETOOTH KL200 TOUCHPAD - BLACK,6992002235013,KEYBOARD OFFICE WIRELESS,REXUS,YA,0
518,100909,KEYBOARD REXUS WIRELESS KM8 COMBO - BLACK,100909,KEYBOARD OFFICE WIRELESS,REXUS,TIDAK,0
519,100910,KEYBOARD REXUS WIRELESS KM8 COMBO - WHITE,100910,KEYBOARD OFFICE WIRELESS,REXUS,TIDAK,0
